Source,Target,Type
2028792,1104411,Undirected
1919773,1097951,Undirected
1919773,2002497,Undirected
1919773,1175463,Undirected
1919773,1093702,Undirected
1919773,1995184,Undirected
1919773,2170423,Undirected
1919773,2179423,Undirected
1919773,1957069,Undirected
1919773,1468478,Undirected
1919773,1879689,Undirected
1140095,1888812,Undirected
1140095,1781497,Undirected
1140095,1355022,Undirected
1140095,1101371,Undirected
1140095,1398603,Undirected
1140095,1608739,Undirected
1140095,2093276,Undirected
1608474,2105059,Undirected
1608474,2002497,Undirected
1608474,1008903,Undirected
1608474,1062368,Undirected
1608474,1654590,Undirected
1608474,2186668,Undirected
1608474,1078798,Undirected
1608474,1406067,Undirected
1608474,1179100,Undirected
1608474,1092657,Undirected
1608474,2114374,Undirected
1608474,1718826,Undirected
1791609,1373556,Undirected
1791609,1747894,Undirected
1791609,2010805,Undirected
1791609,2098118,Undirected
1791609,1118140,Undirected
1791609,2086325,Undirected
2162755,1156325,Undirected
2162755,1178774,Undirected
2162755,1890890,Undirected
2162755,1582368,Undirected
2162755,1133740,Undirected
2162755,1276254,Undirected
2162755,1729215,Undirected
2162755,2143747,Undirected
2162755,1744600,Undirected
2162755,1415732,Undirected
2162755,1422370,Undirected
2162755,1583197,Undirected
2162755,1176054,Undirected
1153046,1101046,Undirected
1153046,1655347,Undirected
1153046,1648453,Undirected
1153046,2043007,Undirected
1153046,1693988,Undirected
1153046,1280137,Undirected
1153046,2013164,Undirected
1153046,1801356,Undirected
1153046,1710799,Undirected
1153046,1975936,Undirected
1153046,1752925,Undirected
1153046,1544108,Undirected
1153046,1716953,Undirected
1153046,2128120,Undirected
1153046,1525555,Undirected
1293093,1717867,Undirected
1293093,1771191,Undirected
1293093,1010580,Undirected
1293093,1118140,Undirected
1293093,1701713,Undirected
1293093,1547052,Undirected
1293093,1191722,Undirected
1293093,1915187,Undirected
1293093,1828821,Undirected
1293093,1200555,Undirected
1293093,1529026,Undirected
1293093,1148138,Undirected
1293093,1278254,Undirected
1724082,1202455,Undirected
1724082,1152532,Undirected
1724082,1729215,Undirected
1724082,1737378,Undirected
1724082,1781497,Undirected
1724082,1308642,Undirected
1724082,1957069,Undirected
1724082,2069630,Undirected
1724082,2157205,Undirected
1724082,1858317,Undirected
1724082,1525555,Undirected
1984059,1996227,Undirected
1984059,1088566,Undirected
1984059,2089260,Undirected
1984059,1264879,Undirected
1984059,1154412,Undirected
1984059,1030709,Undirected
1984059,1463185,Undirected
1984059,1008440,Undirected
1984059,1403950,Undirected
1984059,1779005,Undirected
1984059,2175553,Undirected
1984059,1315260,Undirected
1984059,1292198,Undirected
1984059,1546768,Undirected
2000396,1097912,Undirected
2000396,2012528,Undirected
2000396,1497891,Undirected
2000396,1108175,Undirected
2000396,1995184,Undirected
2000396,1488019,Undirected
2000396,2031953,Undirected
2000396,1275871,Undirected
2000396,1544108,Undirected
2000396,1729215,Undirected
1723935,1517039,Undirected
1723935,2084835,Undirected
1723935,1555238,Undirected
1723935,2030598,Undirected
1723935,1580494,Undirected
1723935,1902104,Undirected
1723935,1376840,Undirected
1840066,1385524,Undirected
1840066,1210370,Undirected
1840066,1611414,Undirected
1840066,1414958,Undirected
1840066,1101371,Undirected
1840066,1551969,Undirected
1840066,1712573,Undirected
1840066,1144069,Undirected
1408135,1108175,Undirected
1408135,1334839,Undirected
1408135,1797545,Undirected
1408135,1078044,Undirected
1408135,2125962,Undirected
1408135,2191988,Undirected
1408135,1821965,Undirected
1408135,1670886,Undirected
1408135,1564860,Undirected
1408135,1608739,Undirected
1408135,1637136,Undirected
1408135,1289129,Undirected
1408135,1476957,Undirected
1747095,1746085,Undirected
1747095,1212864,Undirected
1747095,1030709,Undirected
1747095,1729215,Undirected
1747095,1933066,Undirected
1747095,1821965,Undirected
1747095,1437855,Undirected
1325815,2153038,Undirected
1325815,1094834,Undirected
1325815,1092657,Undirected
1325815,1771191,Undirected
1325815,2043007,Undirected
1325815,1948038,Undirected
1325815,2139257,Undirected
1325815,1608739,Undirected
1706163,1488352,Undirected
1706163,1791626,Undirected
1706163,1787998,Undirected
1706163,1583197,Undirected
1706163,2093276,Undirected
1706163,2012528,Undirected
1706163,1013431,Undirected
1706163,1281048,Undirected
1706163,1276254,Undirected
1706163,1453105,Undirected
1706163,1878953,Undirected
1706163,1178774,Undirected
1706163,2005852,Undirected
1706163,1104411,Undirected
1454350,1945632,Undirected
1454350,2130182,Undirected
1454350,1654590,Undirected
1454350,1074135,Undirected
1454350,1536503,Undirected
2031265,1488352,Undirected
2031265,1292198,Undirected
2031265,1667036,Undirected
2031265,1345380,Undirected
2031265,1092657,Undirected
2031265,1748165,Undirected
2031265,2125962,Undirected
2153038,1108175,Undirected
2153038,2011647,Undirected
2153038,1195428,Undirected
2153038,1898397,Undirected
2153038,1486222,Undirected
2153038,1693988,Undirected
2153038,1376521,Undirected
2153038,1348642,Undirected
1577688,1374867,Undirected
1577688,1747894,Undirected
1577688,2080950,Undirected
1577688,1878953,Undirected
1577688,1536503,Undirected
1577688,1126482,Undirected
2017769,1910166,Undirected
2017769,1108175,Undirected
2017769,1392135,Undirected
2017769,1122305,Undirected
2017769,1355965,Undirected
2017769,1544108,Undirected
2017769,1278254,Undirected
1280137,1868249,Undirected
1280137,2043007,Undirected
1280137,1580494,Undirected
1280137,1517039,Undirected
1280137,1865982,Undirected
1280137,1712573,Undirected
1280137,2130182,Undirected
1280137,1794002,Undirected
1280137,2010805,Undirected
1280137,2049261,Undirected
1280137,1737997,Undirected
1831253,1566531,Undirected
1831253,1541035,Undirected
1831253,1687024,Undirected
1831253,1403950,Undirected
1831253,1126570,Undirected
1831253,1530331,Undirected
1831253,1995593,Undirected
1831253,1407777,Undirected
1831253,1375110,Undirected
1831253,2030598,Undirected
1831253,1945632,Undirected
1514009,1315037,Undirected
1514009,1097951,Undirected
1514009,1258119,Undirected
1514009,1693988,Undirected
1514009,1246023,Undirected
1514009,1308642,Undirected
1514009,1371959,Undirected
1514009,1915187,Undirected
1514009,1287953,Undirected
1514009,1176054,Undirected
1195077,1717867,Undirected
1195077,1202455,Undirected
1195077,1637763,Undirected
1195077,1311023,Undirected
1195077,1178774,Undirected
1195077,1080415,Undirected
1195077,1701598,Undirected
1195077,1323503,Undirected
1195077,1160275,Undirected
1195077,1710550,Undirected
1195077,1513399,Undirected
1471778,1815874,Undirected
1471778,1074135,Undirected
1471778,1858317,Undirected
1471778,1363308,Undirected
1471778,1004006,Undirected
1471778,1101371,Undirected
1471778,1853352,Undirected
1471778,1525555,Undirected
1471778,1005926,Undirected
1795623,1118140,Undirected
1795623,1010580,Undirected
1795623,1488352,Undirected
1795623,1648453,Undirected
1795623,2191988,Undirected
1795623,2098118,Undirected
1795623,1962196,Undirected
1795623,1108175,Undirected
1795623,2075823,Undirected
1403950,1315037,Undirected
1403950,2089260,Undirected
1403950,1737997,Undirected
1403950,1858317,Undirected
1403950,1088566,Undirected
1403950,1178027,Undirected
1403950,1111678,Undirected
1403950,1221977,Undirected
1403950,2128120,Undirected
1607930,1738428,Undirected
1607930,2089260,Undirected
1607930,2096524,Undirected
1607930,1956036,Undirected
1607930,2011647,Undirected
1607930,1080515,Undirected
1607930,1961262,Undirected
1607930,1844522,Undirected
1607930,1022353,Undirected
1607930,1659824,Undirected
1607930,1126482,Undirected
1607930,1884618,Undirected
1607930,1101420,Undirected
1133740,1621309,Undirected
1133740,1475153,Undirected
1133740,2013164,Undirected
1133740,1525555,Undirected
1133740,1670268,Undirected
1133740,1708745,Undirected
1133740,1037189,Undirected
1133740,1118017,Undirected
1771191,1599925,Undirected
1771191,1285249,Undirected
1771191,1779005,Undirected
1771191,2067576,Undirected
1771191,1551969,Undirected
1771191,1135231,Undirected
1771191,1773686,Undirected
1771191,1178027,Undirected
1771191,1334839,Undirected
1771191,1685264,Undirected
1738428,2096524,Undirected
1738428,1351337,Undirected
1738428,1715901,Undirected
1738428,1362420,Undirected
1738428,1411313,Undirected
1738428,1692475,Undirected
1738428,1064345,Undirected
1738428,1141138,Undirected
1738428,1052523,Undirected
1738428,1063447,Undirected
1738428,1409260,Undirected
1738428,1285249,Undirected
1738428,2068096,Undirected
1175463,1850440,Undirected
1175463,1737997,Undirected
1175463,1126570,Undirected
1175463,1291399,Undirected
1175463,1130522,Undirected
1175463,1232859,Undirected
1175463,1753775,Undirected
1175463,1325246,Undirected
1175463,1549741,Undirected
1175463,1651363,Undirected
1175463,1111678,Undirected
1175463,1596326,Undirected
1175463,2075823,Undirected
1181500,1566531,Undirected
1181500,1177367,Undirected
1181500,1156325,Undirected
1181500,1332134,Undirected
1181500,1302878,Undirected
1181500,2012528,Undirected
1181500,1078999,Undirected
1181500,1319832,Undirected
1181500,1369164,Undirected
1149168,1197704,Undirected
1149168,1241845,Undirected
1149168,1991556,Undirected
1149168,1015527,Undirected
1149168,1200555,Undirected
1149168,1476957,Undirected
1154412,1806371,Undirected
1154412,1821965,Undirected
1154412,1437855,Undirected
1154412,1345566,Undirected
1154412,1749448,Undirected
1154412,1198028,Undirected
1154412,1648677,Undirected
1154412,1670268,Undirected
1648677,1725539,Undirected
1648677,1882708,Undirected
1648677,1209878,Undirected
1648677,1088566,Undirected
1648677,1101046,Undirected
1648677,1868249,Undirected
1648677,1812792,Undirected
1355022,1010580,Undirected
1355022,1592834,Undirected
1355022,1746085,Undirected
1355022,1316172,Undirected
1355022,1241845,Undirected
1355022,1237604,Undirected
1355022,2073956,Undirected
1355022,2031953,Undirected
1355022,2084835,Undirected
1081414,1376840,Undirected
1081414,1956036,Undirected
1081414,1737378,Undirected
1081414,1325246,Undirected
1081414,2139257,Undirected
1081414,1712065,Undirected
1081414,1599925,Undirected
1081414,1670886,Undirected
1081414,2075823,Undirected
1081414,1948038,Undirected
1081414,1177367,Undirected
1081414,1933066,Undirected
1712216,1710799,Undirected
1712216,2005852,Undirected
1712216,1821965,Undirected
1712216,2026878,Undirected
1712216,1197704,Undirected
1712216,1975772,Undirected
1712216,2096524,Undirected
1712216,1541035,Undirected
1712216,2002497,Undirected
1712216,1165464,Undirected
1712216,1323503,Undirected
1712216,1289129,Undirected
1712216,1426610,Undirected
1712216,1715901,Undirected
1712216,1476957,Undirected
1392009,2081434,Undirected
1392009,1611264,Undirected
1392009,2098118,Undirected
1392009,2170423,Undirected
1392009,1323503,Undirected
1392009,1687670,Undirected
1392009,1536503,Undirected
1392009,1198028,Undirected
1392009,1062368,Undirected
1392009,1332179,Undirected
1392009,1204882,Undirected
1551969,2128120,Undirected
1551969,2030598,Undirected
1551969,1316172,Undirected
1551969,2063006,Undirected
1551969,1697245,Undirected
1551969,1177367,Undirected
1551969,1866678,Undirected
1551969,1878953,Undirected
1551969,1289129,Undirected
1551969,1182139,Undirected
1022353,1130522,Undirected
1022353,1208345,Undirected
1022353,1221712,Undirected
1022353,1967937,Undirected
1022353,2114910,Undirected
1022353,1611264,Undirected
2191988,2043007,Undirected
2191988,1351337,Undirected
2191988,1376521,Undirected
2191988,2012528,Undirected
2191988,1823731,Undirected
2191988,1240624,Undirected
2191988,1414958,Undirected
2191988,1123156,Undirected
1779005,1030709,Undirected
1779005,2128120,Undirected
1779005,2127503,Undirected
1779005,1028493,Undirected
1779005,1648453,Undirected
1779005,2116289,Undirected
1779005,1122305,Undirected
1779005,1868249,Undirected
1779005,1621309,Undirected
1779005,1148483,Undirected
1779005,1599925,Undirected
1821965,1716953,Undirected
1821965,1147450,Undirected
1821965,1888812,Undirected
1821965,1209878,Undirected
1821965,1101046,Undirected
1821965,2073956,Undirected
1821965,1670886,Undirected
1821965,1882428,Undirected
1821965,1144069,Undirected
1821965,1915187,Undirected
1821965,2081434,Undirected
1221712,1850440,Undirected
1221712,2139257,Undirected
1221712,1627979,Undirected
1221712,1156325,Undirected
1221712,1717867,Undirected
1221712,1844522,Undirected
1221712,2067576,Undirected
1221712,1348642,Undirected
1174503,2030105,Undirected
1174503,1148138,Undirected
1174503,1078718,Undirected
1174503,1611414,Undirected
1174503,1409260,Undirected
1174503,1812792,Undirected
1175462,1530331,Undirected
1175462,1930830,Undirected
1175462,1406067,Undirected
1175462,1210370,Undirected
1175462,1118017,Undirected
1175462,1627979,Undirected
1175462,1130522,Undirected
1175462,1731818,Undirected
1547052,1583197,Undirected
1547052,1995593,Undirected
1547052,2044224,Undirected
1547052,2140534,Undirected
1547052,1667036,Undirected
1547052,1118017,Undirected
1547052,1737378,Undirected
1547052,1328293,Undirected
1547052,1967937,Undirected
1547052,1658169,Undirected
1547052,1406067,Undirected
1547052,1541035,Undirected
1580494,1080515,Undirected
1580494,1701598,Undirected
1580494,1596326,Undirected
1580494,2103996,Undirected
1580494,1422370,Undirected
1580494,1488019,Undirected
1580494,1689490,Undirected
1580494,1156325,Undirected
1580494,2114374,Undirected
1068855,1319832,Undirected
1068855,1321655,Undirected
1068855,1392388,Undirected
1068855,1093820,Undirected
1068855,1749448,Undirected
1068855,1078999,Undirected
1068855,1483150,Undirected
1208424,1080415,Undirected
1208424,2140534,Undirected
1208424,1710550,Undirected
1208424,2105059,Undirected
1208424,2069630,Undirected
1208424,1583197,Undirected
1208424,1854340,Undirected
1208424,2080950,Undirected
1208424,1765421,Undirected
1208424,2089260,Undirected
1888812,1422370,Undirected
1888812,1475153,Undirected
1888812,1795742,Undirected
1888812,1028493,Undirected
1888812,1915187,Undirected
1888812,2011368,Undirected
1888812,1152532,Undirected
1888812,1978005,Undirected
1888812,2184876,Undirected
1737378,1080515,Undirected
1737378,1200555,Undirected
1737378,1023197,Undirected
1737378,1204882,Undirected
1737378,1930830,Undirected
1737378,1152532,Undirected
1737378,1701804,Undirected
1080415,2176354,Undirected
1080415,1176054,Undirected
1080415,1735708,Undirected
1080415,1582368,Undirected
1080415,1178027,Undirected
1080415,1148483,Undirected
1080415,1334839,Undirected
1080415,1178774,Undirected
1080415,1888504,Undirected
1080415,2005852,Undirected
1080415,1685264,Undirected
1030709,1898397,Undirected
1030709,2190522,Undirected
1030709,2044224,Undirected
1030709,1308642,Undirected
1030709,1908779,Undirected
1030709,1585524,Undirected
1030709,2010805,Undirected
1030709,1611414,Undirected
1030709,1275926,Undirected
2013164,1592498,Undirected
2013164,1637763,Undirected
2013164,1611264,Undirected
2013164,1820520,Undirected
2013164,1491680,Undirected
2013164,1122305,Undirected
2013164,1325246,Undirected
2013164,1745978,Undirected
2013164,1178027,Undirected
2013164,1306730,Undirected
1264879,1797545,Undirected
1264879,1828434,Undirected
1264879,1549741,Undirected
1264879,2007967,Undirected
1264879,1130522,Undirected
1264879,2002497,Undirected
1264879,1179100,Undirected
1264879,1198028,Undirected
1264879,1729215,Undirected
1264879,1645235,Undirected
1311023,1599925,Undirected
1311023,1178774,Undirected
1311023,1323503,Undirected
1311023,1332134,Undirected
1311023,2089260,Undirected
1311023,1374867,Undirected
1693988,1198028,Undirected
1693988,1319832,Undirected
1693988,1749448,Undirected
1693988,2112232,Undirected
1693988,1483150,Undirected
1693988,1637136,Undirected
1693988,1513399,Undirected
1328293,1592834,Undirected
1328293,1689490,Undirected
1328293,1748575,Undirected
1328293,1956036,Undirected
1328293,1119486,Undirected
1328293,1160275,Undirected
1328293,1202455,Undirected
1328293,1752925,Undirected
1328293,1608739,Undirected
1712573,2026878,Undirected
1712573,2080950,Undirected
1712573,1156325,Undirected
1712573,1920196,Undirected
1712573,1118140,Undirected
1712573,1996227,Undirected
2012528,2052657,Undirected
2012528,1645235,Undirected
2012528,1177561,Undirected
2012528,1701598,Undirected
2012528,1010580,Undirected
2012528,1710799,Undirected
2012528,2084835,Undirected
2012528,1392135,Undirected
1780789,2002497,Undirected
1780789,1708745,Undirected
1780789,1645235,Undirected
1780789,2080950,Undirected
1780789,2170978,Undirected
1780789,1486222,Undirected
1780789,1815874,Undirected
1780789,1780755,Undirected
1781497,2011368,Undirected
1781497,1787998,Undirected
1781497,1332179,Undirected
1407777,1976549,Undirected
1407777,1401515,Undirected
1407777,1865982,Undirected
1407777,1746085,Undirected
1407777,1210370,Undirected
1407777,1178027,Undirected
1407777,2116289,Undirected
1407777,1541035,Undirected
1407777,1812792,Undirected
1407777,2030105,Undirected
1659824,2157205,Undirected
1659824,1708594,Undirected
1659824,1525555,Undirected
1659824,1317068,Undirected
1659824,1701598,Undirected
1659824,2170423,Undirected
1659824,1976549,Undirected
1659824,1285249,Undirected
1258119,1099282,Undirected
1258119,1392135,Undirected
1258119,1621309,Undirected
1258119,2015689,Undirected
1258119,1398603,Undirected
1258119,1376521,Undirected
1258119,1139805,Undirected
1258119,1289129,Undirected
1258119,1934261,Undirected
1258119,1729341,Undirected
2080950,2044224,Undirected
2080950,1208525,Undirected
2080950,1546768,Undirected
2080950,2043007,Undirected
2080950,1415732,Undirected
1431473,2099749,Undirected
1431473,1450343,Undirected
1431473,1375110,Undirected
1431473,1371959,Undirected
1431473,1748165,Undirected
1431473,1649297,Undirected
1431473,1617497,Undirected
1431473,1208525,Undirected
1692475,1748575,Undirected
1692475,1529026,Undirected
1692475,1208525,Undirected
1692475,1291285,Undirected
1692475,1315037,Undirected
1692475,1744600,Undirected
1692475,1865982,Undirected
1692475,1898397,Undirected
1692475,1291399,Undirected
1692475,1564860,Undirected
1692475,1611414,Undirected
1692475,1345566,Undirected
1692475,1369164,Undirected
2130182,1130522,Undirected
2130182,1287953,Undirected
2130182,1351337,Undirected
2130182,1178027,Undirected
2130182,1101371,Undirected
2130182,1289129,Undirected
1010580,1488352,Undirected
1010580,1232874,Undirected
1010580,1447309,Undirected
1010580,1144069,Undirected
1010580,1118140,Undirected
1010580,1731818,Undirected
1010580,1868249,Undirected
1010580,1232859,Undirected
1010580,1094834,Undirected
1167685,1200555,Undirected
1167685,1292198,Undirected
1167685,1823731,Undirected
1167685,1208525,Undirected
1167685,1878953,Undirected
1167685,1111678,Undirected
1325246,1287953,Undirected
1325246,1549741,Undirected
1325246,1600228,Undirected
1325246,1332179,Undirected
1325246,1710550,Undirected
1325246,1896069,Undirected
1325246,1195428,Undirected
1325246,1368444,Undirected
1463585,1276254,Undirected
1463585,1198028,Undirected
1463585,2049261,Undirected
1463585,1863423,Undirected
1463585,2114374,Undirected
1463585,1745978,Undirected
1463585,1209878,Undirected
1463585,1398603,Undirected
1463585,1176054,Undirected
1799685,1975772,Undirected
1799685,1005926,Undirected
1799685,1637136,Undirected
1799685,1749448,Undirected
1799685,1141138,Undirected
1799685,2175553,Undirected
1799685,1890890,Undirected
1799685,1741928,Undirected
1799685,1078718,Undirected
1799685,1896069,Undirected
1799685,1718826,Undirected
1799685,1373556,Undirected
1799685,1715901,Undirected
1093820,1316721,Undirected
1093820,1585395,Undirected
1744600,2169143,Undirected
1744600,1807697,Undirected
1744600,1221977,Undirected
1744600,1801356,Undirected
1744600,1976549,Undirected
1744600,1126570,Undirected
1744600,1085083,Undirected
1794002,1176054,Undirected
1794002,1569396,Undirected
1794002,1850440,Undirected
1794002,1195428,Undirected
1762484,1376840,Undirected
1762484,1246023,Undirected
1762484,1182124,Undirected
1762484,1316721,Undirected
1762484,1285829,Undirected
1762484,1121415,Undirected
1762484,2011647,Undirected
1762484,1828434,Undirected
1762484,2114374,Undirected
1762484,1638255,Undirected
1762484,1476957,Undirected
1030565,1363308,Undirected
1030565,1078999,Undirected
1030565,1426610,Undirected
1030565,1902104,Undirected
1030565,1389612,Undirected
1030565,1844522,Undirected
1030565,1345380,Undirected
1030565,1122305,Undirected
1030565,1812792,Undirected
1177561,1592498,Undirected
1177561,1351337,Undirected
1177561,1346608,Undirected
1177561,1701804,Undirected
1177561,1655347,Undirected
1177561,1141138,Undirected
1177561,1645235,Undirected
1177561,1074135,Undirected
1177561,1611264,Undirected
1901069,1585524,Undirected
1901069,1167405,Undirected
1901069,1321655,Undirected
1901069,1078718,Undirected
1901069,1945632,Undirected
1901069,1108175,Undirected
1901069,1389612,Undirected
1637763,2163680,Undirected
1637763,1687024,Undirected
1637763,2098118,Undirected
1637763,1209878,Undirected
1637763,1289129,Undirected
1637763,2030105,Undirected
2186668,1015527,Undirected
2186668,1376840,Undirected
2186668,1687670,Undirected
2186668,2105059,Undirected
2186668,1608739,Undirected
2186668,1823887,Undirected
2186668,1710799,Undirected
2186668,1306730,Undirected
2186668,2016056,Undirected
1585524,2140379,Undirected
1585524,1746085,Undirected
1585524,2043007,Undirected
1585524,1620428,Undirected
1585524,1780755,Undirected
1585524,1179100,Undirected
1585524,1232874,Undirected
1585524,1094834,Undirected
1787998,1715901,Undirected
1787998,1687670,Undirected
1787998,1879689,Undirected
1787998,1119486,Undirected
1787998,1191722,Undirected
1787998,1308642,Undirected
1787998,2044224,Undirected
1787998,2015689,Undirected
1787998,1517039,Undirected
1787998,1945632,Undirected
1003430,1275871,Undirected
1003430,1177367,Undirected
1003430,2178853,Undirected
1003430,1323503,Undirected
1003430,1573361,Undirected
1003430,1731818,Undirected
1003430,1608739,Undirected
1003430,1230818,Undirected
1003430,2075823,Undirected
1093702,1701598,Undirected
1093702,1148483,Undirected
1093702,2143747,Undirected
1093702,1401515,Undirected
1093702,1315037,Undirected
1374867,1023197,Undirected
1374867,1141138,Undirected
1374867,1177367,Undirected
1374867,1062368,Undirected
1374867,2086325,Undirected
1701598,2052766,Undirected
1701598,1687670,Undirected
1701598,1990692,Undirected
1701598,1062368,Undirected
1701598,1139805,Undirected
1701598,1976549,Undirected
1701598,1795742,Undirected
1701598,1564860,Undirected
1701598,1221977,Undirected
1701598,1391306,Undirected
1701598,1285249,Undirected
1088566,1488019,Undirected
1088566,1513399,Undirected
1088566,2105059,Undirected
1088566,1321655,Undirected
1088566,1232874,Undirected
1088566,1956036,Undirected
1294198,1729215,Undirected
1294198,1453105,Undirected
1294198,1844522,Undirected
1294198,1991556,Undirected
1294198,1648453,Undirected
1294198,1346608,Undirected
1078044,1791626,Undirected
1078044,1123156,Undirected
1078044,1544108,Undirected
1078044,1645235,Undirected
1078044,2176354,Undirected
1241845,1882428,Undirected
1241845,1078798,Undirected
1241845,1118140,Undirected
1241845,1278254,Undirected
1241845,1191722,Undirected
1241845,1488019,Undirected
1241845,1173495,Undirected
1241845,2169143,Undirected
1241845,1731818,Undirected
1241845,1285249,Undirected
1276254,1555238,Undirected
1276254,1078798,Undirected
1276254,1797545,Undirected
1276254,1491829,Undirected
1276254,1315037,Undirected
1276254,1975772,Undirected
1276254,1801023,Undirected
1276254,1762520,Undirected
1475153,1697245,Undirected
1475153,1866678,Undirected
1475153,1176054,Undirected
2163680,1729215,Undirected
2163680,1101371,Undirected
2163680,1868753,Undirected
2163680,1715901,Undirected
2163680,1991556,Undirected
2163680,2063006,Undirected
1791626,1450343,Undirected
1791626,1078798,Undirected
1791626,1762520,Undirected
1791626,1662444,Undirected
1791626,1316172,Undirected
1791626,1488565,Undirected
1791626,1479984,Undirected
1791626,1915942,Undirected
1212864,1710550,Undirected
1212864,1737997,Undirected
1212864,2052766,Undirected
1212864,1908779,Undirected
1212864,1731818,Undirected
1212864,2084835,Undirected
1212864,2114910,Undirected
1741928,1122305,Undirected
1741928,1173495,Undirected
1741928,1148138,Undirected
1741928,2005852,Undirected
1741928,1749448,Undirected
1741928,1078999,Undirected
1741928,1517039,Undirected
1741928,1351019,Undirected
1741928,1111678,Undirected
1741928,1956036,Undirected
1147450,1687354,Undirected
1147450,1611414,Undirected
1147450,1948038,Undirected
1147450,1321655,Undirected
1147450,1807697,Undirected
1147450,1898397,Undirected
1147450,1176459,Undirected
1147450,1391306,Undirected
1391659,1620428,Undirected
1391659,1850440,Undirected
1391659,1411313,Undirected
1391659,2043007,Undirected
1391659,1729215,Undirected
1450343,1828434,Undirected
1450343,1355965,Undirected
1450343,1573361,Undirected
1450343,1476957,Undirected
1450343,1316721,Undirected
1450343,1801356,Undirected
1450343,2092279,Undirected
1450343,1121415,Undirected
1450343,2052335,Undirected
1450343,1291399,Undirected
1450343,2114374,Undirected
1920196,1377726,Undirected
1920196,1347122,Undirected
1920196,1316721,Undirected
1920196,1208345,Undirected
1920196,1708594,Undirected
1920196,1246023,Undirected
1920196,1840783,Undirected
1920196,2116289,Undirected
1920196,1037189,Undirected
1308642,1437855,Undirected
1308642,1122305,Undirected
1308642,2089260,Undirected
1308642,2011368,Undirected
1308642,1392135,Undirected
1975772,2002497,Undirected
1975772,1319832,Undirected
1975772,1638255,Undirected
1975772,1401515,Undirected
1975772,1863423,Undirected
1975772,1101371,Undirected
1975772,1023197,Undirected
1975772,1004919,Undirected
1975772,1708745,Undirected
1975772,2143747,Undirected
1773686,1097951,Undirected
1773686,1627979,Undirected
1773686,2092279,Undirected
1773686,1368444,Undirected
1415732,1975936,Undirected
1415732,1710550,Undirected
1415732,1414958,Undirected
1415732,1135231,Undirected
1415732,1406067,Undirected
1453105,1645235,Undirected
1453105,2099749,Undirected
1453105,2112232,Undirected
1453105,1008440,Undirected
1453105,1965384,Undirected
1453105,1779608,Undirected
1453105,1126482,Undirected
1453105,1689490,Undirected
1453105,1275871,Undirected
1745978,2002497,Undirected
1745978,1747894,Undirected
1745978,1863423,Undirected
1745978,1463185,Undirected
1745978,1765421,Undirected
1745978,1651363,Undirected
1745978,1865982,Undirected
1592834,2140379,Undirected
1592834,2112232,Undirected
1592834,2052766,Undirected
1592834,1884618,Undirected
1592834,1497191,Undirected
1846078,1092657,Undirected
1846078,2044224,Undirected
1846078,2052335,Undirected
1846078,1291399,Undirected
1846078,1585395,Undirected
1846078,1239179,Undirected
1846078,1596326,Undirected
1392388,1392135,Undirected
1392388,1747894,Undirected
1392388,2170978,Undirected
1392388,2026878,Undirected
1392388,1135231,Undirected
1392388,1202455,Undirected
2140379,1315037,Undirected
2140379,1739167,Undirected
2140379,1364878,Undirected
2140379,1240624,Undirected
2140379,1828821,Undirected
2140379,1536503,Undirected
2140379,1945632,Undirected
1193723,1708594,Undirected
1193723,1323503,Undirected
1193723,1962196,Undirected
1193723,2170978,Undirected
1193723,2005852,Undirected
1193723,1052523,Undirected
1193723,1230818,Undirected
1193723,1737997,Undirected
1210370,2049261,Undirected
1210370,1529026,Undirected
1210370,1347122,Undirected
1210370,1191722,Undirected
1823731,1389612,Undirected
1823731,1182124,Undirected
1823731,1167405,Undirected
1823731,1182139,Undirected
1823731,1651363,Undirected
1823731,2116289,Undirected
1823731,2157205,Undirected
1823731,1638255,Undirected
1834174,2179423,Undirected
1834174,1888504,Undirected
1834174,2081434,Undirected
1834174,2010805,Undirected
1834174,1491829,Undirected
1834174,1995184,Undirected
1834174,2187005,Undirected
1834174,1915942,Undirected
1834174,1654590,Undirected
1834174,1592498,Undirected
1377726,1708594,Undirected
1377726,1426610,Undirected
1377726,1483150,Undirected
1377726,1200555,Undirected
1967937,1246023,Undirected
1967937,1472602,Undirected
1967937,2052657,Undirected
1967937,1074135,Undirected
1967937,1549741,Undirected
1967937,1488352,Undirected
1967937,1237604,Undirected
1967937,1582368,Undirected
1967937,1807697,Undirected
1967937,1934261,Undirected
2010805,1710550,Undirected
2010805,1762520,Undirected
2010805,1882428,Undirected
2010805,1717867,Undirected
2010805,2012662,Undirected
2010805,1549741,Undirected
2010805,1670886,Undirected
2010805,2011647,Undirected
2010805,2114374,Undirected
2010805,1278254,Undirected
1990692,1802458,Undirected
1990692,1549741,Undirected
1990692,1463185,Undirected
1990692,1101420,Undirected
1990692,1569396,Undirected
1990692,1008903,Undirected
1990692,1373556,Undirected
1990692,2176354,Undirected
2049261,2187005,Undirected
2049261,1746085,Undirected
2049261,1488352,Undirected
2049261,1701713,Undirected
2049261,1422370,Undirected
2049261,1052523,Undirected
2049261,1807697,Undirected
2049261,1204882,Undirected
1733203,1230818,Undirected
1733203,2140534,Undirected
1733203,1536503,Undirected
1733203,1209878,Undirected
1733203,1715901,Undirected
1549741,1323503,Undirected
1549741,1491829,Undirected
